,lpt odds,r1 spread,r1 pup,r2 spread,r2 pup
2018-07-11 19:10:04,0.14149965095136047,0.6618448528674572,0.21145786915887677,0.05152343466371812,0.8700220584974611
2018-07-11 19:10:06,0.14051879721626942,0.6395594947631242,0.19336122338881212,0.05051458095755137,0.8675292114318028
2018-07-11 19:10:08,0.13928526083373807,0.6163953384643139,0.1833486744773669,0.04873843176899297,0.8550706623000067
2018-07-11 19:10:10,0.1374621316071793,0.5950323830107924,0.17349754996411632,0.046850912698685895,0.8461292848454002
2018-07-11 19:10:12,0.13874302720074705,0.575414941348088,0.16379290697775828,0.04485141877711887,0.8388321914556662
2018-07-11 19:10:14,0.14057169188021945,0.557492788369219,0.15422071885378816,0.042739372232732394,0.8303926901849951
2018-07-11 19:10:16,0.14240035655969188,0.5412208200126463,0.1447677828622469,0.04051422313759148,0.8217178779104338
2018-07-11 19:10:18,0.14585521456304812,0.5265587533855911,0.13542163743103364,0.03800887650369075,0.8141246868553789
2018-07-11 19:10:20,0.14959704785885442,0.5135333483975769,0.12677456248163585,0.03519743801741497,0.8066089314228482
2018-07-11 19:10:22,0.15333888115466074,0.5024040168177882,0.12121303269476483,0.03217497132019952,0.7983801165497534
2018-07-11 19:10:24,0.15451949506016222,0.49466648110316813,0.11855883380730627,0.028941178381416334,0.7897855550344873
2018-07-11 19:10:26,0.16259638610182087,0.4962262615015246,0.1193141846095773,0.02562650962911251,0.775732028945801
2018-07-11 19:10:28,0.16732791763429017,0.5060485262223886,0.12475376453636829,0.02334994466038055,0.7748499127135
2018-07-11 19:10:30,0.1739890578738618,0.5101730246030577,0.1325328860337456,0.023013163845861637,0.7738868356630462
2018-07-11 19:10:32,0.1838281369828474,0.49723446296690094,0.1364441427184446,0.02227787745744219,0.7666979970040101
2018-07-11 19:10:34,0.1957858420047756,0.49566655674202525,0.14188211271307974,0.021410750665296907,0.7274012926634936
2018-07-11 19:10:36,0.20774354702670386,0.5074532078690247,0.15180392983442598,0.025340326799883288,0.6891090943679716
2018-07-11 19:10:38,0.20487854143614365,0.5233023849203111,0.15762416391720177,0.02588827553977394,0.6590884550721321
2018-07-11 19:10:40,0.20173701114805656,0.5252949091547544,0.14699120950758923,0.02848129732674631,0.6403512157319468
2018-07-11 19:10:42,0.20216736300373378,0.5240267442564586,0.13831766713980012,0.028027844254479514,0.6214724490092374
2018-07-11 19:10:44,0.20259771485941097,0.5207640995807392,0.13841430952697836,0.027827339007798987,0.5939809099337178
