,ltp odds,r1 spread,r1 pup,r2 spread,r2 pup,enhanced_markov,r1_0,r1_1,r1_2,r1_3,r2_0,r2_1,r2_2,r2_3
2018-07-10 12:40:25,0.8534949963212052,0.009527493929210118,0.4409252892308698,0.11225917705575135,0.39472842787224405,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:30,0.8453361197447342,0.009834327293216432,0.44549177678019114,0.11231763089434015,0.3930467364585355,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:35,0.8418561322862602,0.00994216351073247,0.44658468955377145,0.11105709786285799,0.3932652447651079,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:40,0.8436297049903898,0.00997320528520046,0.4483906702130896,0.10950228913262386,0.3934246801877921,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:45,0.8430836522689995,0.010036655048850091,0.4421816560632998,0.10830972131494261,0.3928805030061201,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:50,0.8435967142227394,0.01008899602600504,0.4362114527950594,0.1071023362931382,0.3932146921789097,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:40:55,0.8454174924997948,0.010223988666074022,0.4295858809316692,0.10543405378212803,0.39433837620349566,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:00,0.8482255504575953,0.01029204027894705,0.42319860708345935,0.10442607289843303,0.3916457695150374,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:05,0.8509835964757528,0.010296052912221335,0.41738446135369356,0.10427480924696528,0.3877504666658077,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:10,0.8544184447317312,0.01019199294766676,0.4117849883208208,0.10483171468677097,0.3836275222104327,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:15,0.8574158636621536,0.010132082214658942,0.4067951193876706,0.10594342728851562,0.37939046365521095,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:20,0.8585966762694472,0.010514791233949121,0.4055977877965229,0.10702420820420777,0.3751865003760023,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:25,0.8594363726352413,0.010492994171519991,0.4053950587347646,0.10718112486200752,0.37511953820712296,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:30,0.8602760690010355,0.010555912974804352,0.4075932809197816,0.10696632893518239,0.3753641658006718,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:35,0.8611157653668295,0.010266062011758774,0.4087213952292441,0.10555179989444914,0.37533684871270634,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:40,0.8619554617326237,0.010142978225314772,0.41044447479731894,0.10392061391066193,0.3750551547320707,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:45,0.8654254219138786,0.010180951947499019,0.41135797584645334,0.1033270880572969,0.3729974177656974,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:50,0.8667785581334622,0.010180951947499019,0.4073705423423425,0.10307877601474513,0.37170194594282213,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:41:55,0.8653381642512078,0.010171478753677554,0.4044076641344283,0.10345559358226873,0.37198009837078294,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:00,0.8653381642512078,0.010259655316578244,0.4031227651986093,0.10375968061001421,0.3723243284896631,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:05,0.8658708725401487,0.010302703526611473,0.40161040660451963,0.10374270057499366,0.3716704610782286,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:10,0.866610745163678,0.010081562438597322,0.3963968741281597,0.10414765384486785,0.37129080999155073,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:15,0.867350617787207,0.010148913855504075,0.39017807306103774,0.10373755401304827,0.3705811457784448,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:20,0.8683931795006106,0.01013991428048764,0.3855567466021948,0.10400137650948729,0.37051428662766944,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:25,0.870646497573512,0.010071457858704808,0.3845997561902773,0.10434217126122086,0.37171463795732473,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:30,0.8723227150000605,0.010061068627664621,0.37948523453019234,0.10456034084466986,0.37353227999194843,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:35,0.8732828125540677,0.009980683065113936,0.3792872492407252,0.10448515125455095,0.3685521356880641,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:40,0.8745282892611816,0.009985820530253608,0.382215545032081,0.1054376803065886,0.3655443993617396,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:45,0.8762463960449545,0.01010440540861064,0.3806486879996664,0.10448775822062802,0.36346124417041276,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:50,0.8770996456666198,0.009922346487723518,0.38050655396122746,0.10300506251735303,0.36254429155752055,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:42:55,0.8739517646942803,0.009929050613694045,0.3782090899178045,0.10238217182800798,0.3610998472153438,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:00,0.870322975631298,0.010291616311062717,0.37113262682880005,0.10329354116042994,0.361728819099732,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2018-07-10 12:43:05,0.8680862987740021,0.010363537291315172,0.3684461539399334,0.10361559608195609,0.36170217194621374,0.5387526011503427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
